Distance (cm),Pressure (Pa),Magnetic Field (T),Mass (g/cm²s),Mass std (g),mean,std,Ion Current (A),Ion Current Std (A),,Notes
18,0.2,0.2,7.78336578891995E-09,8.46657105383665E-11,1.03852065914817,0.426746933004293,0.00259630164787043,0.00106686733251074,,
18,0.2,0.25,9.64424754767619E-09,8.46657105383665E-11,1.19069438995201,0.416410726082127,0.00297673597488002,0.00104102681520531,,
18,0.3,0,1.43814116357785E-09,8.46657105383665E-11,0.271437245640872,0.182678757433561,0.000678593114102179,0.000456696893583903,,
18,0.3,0.05,8.46069146775111E-10,8.46657105383665E-11,0.234443646070786,0.244625029120493,0.000586109115176964,0.000611562572801233,,
18,0.3,0.1,3.38368863232489E-09,8.46657105383665E-11,0.668484784703059,0.401050004207364,0.00167121196175765,0.00100262501051841,,
18,0.3,0.15,5.07582692697028E-09,8.46657105383665E-11,0.904896914387123,0.43546046674023,0.00226224228596781,0.00108865116685058,,
18,0.3,0.2,7.10604010625571E-09,8.46657105383665E-11,1.08757988514297,0.415947753832413,0.00271894971285743,0.00103986938458103,,
18,0.3,0.25,8.62884697982433E-09,8.46657105383665E-11,1.20580255090982,0.405701857518508,0.00301450637727454,0.00101425464379627,,
20,0,0,8.46657103193357E-10,8.46657105383665E-11,0.19201964540092,0.195205559398104,0.000480049113502299,0.000488013898495259,,
20,0,0.05,8.47833016029852E-10,8.46657105383665E-11,0.0709673348430314,0.267154224717361,0.000177418337107579,0.000667885561793403,,
20,0,0.1,3.38780432670511E-09,8.46657105383665E-11,0.478294390231954,0.442140995262947,0.00119573597557989,0.00110535248815737,,
20,0,0.15,5.41860546240875E-09,8.46657105383665E-11,0.796179362978404,0.553668403065128,0.00199044840744601,0.00138417100766282,,
20,0,0.2,6.77325682773715E-09,8.46657105383665E-11,1.04452496271746,0.528066296434077,0.00261131240679364,0.00132016574108519,,
20,0,0.25,6.09593114562053E-09,8.46657105383665E-11,1.22358169336133,0.45384268423803,0.00305895423340332,0.00113460671059507,,
20,0.025,0,1.8632335838817E-09,8.46657105383665E-11,0.287018701973605,0.213069530236047,0.000717546754934014,0.000532673825590117,,
20,0.025,0.05,1.26998565533761E-09,8.46657105383665E-11,0.211370769120176,0.283036338845097,0.00052842692280044,0.000707590847112744,,
20,0.025,0.1,4.06395409653279E-09,8.46657105383665E-11,0.679617098722256,0.51393641930562,0.00169904274680564,0.00128484104826405,,
20,0.025,0.15,5.33393975241795E-09,8.46657105383665E-11,0.916478037878424,0.538746625704072,0.00229119509469606,0.00134686656426018,,
20,0.025,0.2,7.87391106254562E-09,8.46657105383665E-11,1.20961321669166,0.519119819586305,0.00302403304172916,0.00129779954896576,,
20,0.025,0.25,8.88989958681573E-09,8.46657105383665E-11,1.38914918244351,0.457925118494825,0.00347287295610878,0.00114481279623706,,
20,0.05,0,1.86264562746345E-09,8.46657105383665E-11,0.258581561009798,0.199443616449961,0.000646453902524495,0.000498609041124902,,
20,0.05,0.05,1.1859079012175E-09,8.46657105383665E-11,0.832077589738052,0.482010367107227,0.00208019397434513,0.00120502591776807,,
20,0.05,0.1,3.72529125547447E-09,8.46657105383665E-11,0.582783336983603,0.425170631017685,0.00145695834245901,0.00106292657754421,,
20,0.05,0.15,5.50327117294712E-09,8.46657105383665E-11,0.256719011971606,0.198284176090569,0.000641797529929014,0.000495710440226422,,
20,0.05,0.2,7.45117046681962E-09,8.46657105383665E-11,1.06532886913817,0.459941005990199,0.00266332217284543,0.0011498525149755,,
20,0.05,0.25,8.6370783685847E-09,8.46657105383665E-11,1.21077667078584,0.414321105069128,0.00302694167696461,0.00103580276267282,,
20,0.075,0,1.43931707586677E-09,8.46657105383665E-11,0.26900458529894,0.193159685912827,0.000672511463247351,0.000482899214782068,,
20,0.075,0.05,1.18531994479925E-09,8.46657105383665E-11,0.238743201031794,0.29855690760334,0.000596858002579484,0.00074639226900835,,
20,0.075,0.1,3.89521063242188E-09,8.46657105383665E-11,0.65928636644971,0.459478981842347,0.00164821591612428,0.00114869745460586,,
20,0.075,0.15,5.16460833188882E-09,8.46657105383665E-11,0.870705199554089,0.475747024490665,0.00217676299888522,0.00118936756122666,,
20,0.075,0.2,7.19658537933384E-09,8.46657105383665E-11,1.11533482371926,0.471452788735029,0.00278833705929814,0.00117863197183757,,
20,0.075,0.25,8.21257390415151E-09,8.46657105383665E-11,1.28620950011898,0.437277444955836,0.00321552375029744,0.00109319361238959,,
20,0.1,0,1.27057361120829E-09,8.46657105383665E-11,0.227423635793841,0.190006709711123,0.000568559089484603,0.000475016774277809,,
20,0.1,0.05,9.31322813731723E-10,8.46657105383665E-11,0.192402984947011,0.257971112870866,0.000481007462367526,0.000644927782177165,,
20,0.1,0.1,3.21788494975769E-09,8.46657105383665E-11,0.550440599223155,0.392977263712307,0.00137610149805789,0.000982443159280772,,
20,0.1,0.15,5.419193418827E-09,8.46657105383665E-11,0.792972991644671,0.447285932847871,0.00198243247911168,0.00111821483211968,,
20,0.1,0.2,6.94317620523216E-09,8.46657105383665E-11,0.96621558215257,0.428042911194787,0.00241553895538142,0.00107010727798696,,
20,0.1,0.25,8.04383043949303E-09,8.46657105383665E-11,1.11036854778644,0.398976368215586,0.00277592136946611,0.000997440920538964,,
20,0.2,0,1.27057361120829E-09,8.46657105383665E-11,0.256719011971606,0.198284176090569,0.000641797529929014,0.000495710440226422,,
20,0.2,0.05,9.31322813731723E-10,8.46657105383665E-11,0.236546204419116,0.290115909340352,0.000591365511047791,0.000725289773350879,,
20,0.2,0.1,3.38662841441617E-09,8.46657105383665E-11,0.596458209773045,0.383835516257327,0.00149114552443261,0.000959588790643322,,
20,0.2,0.15,4.82594549028293E-09,8.46657105383665E-11,0.813452610869826,0.429168553850887,0.00203363152717456,0.00107292138462721,,
20,0.2,0.2,6.7738447841554E-09,8.46657105383665E-11,0.991110200774845,0.415391794120264,0.00247777550193711,0.00103847948530066,,
20,0.2,0.25,8.29782757056056E-09,8.46657105383665E-11,1.1391006489852,0.405853405706283,0.00284775162246301,0.00101463351426571,,
20,0.3,0,1.10065423426088E-09,8.46657105383665E-11,0.285042877223555,0.189138556449037,0.000712607193058889,0.000472846391122593,,
20,0.3,0.05,8.47245060159181E-10,8.46657105383665E-11,0.267861565640872,0.271147822960588,0.000669653914102179,0.00067786955740147,,
20,0.3,0.1,3.04796557281027E-09,8.46657105383665E-11,0.677470962290542,0.379131533611784,0.00169367740572636,0.000947828834029457,,
20,0.3,0.15,4.14861980707115E-09,8.46657105383665E-11,0.864367539454109,0.417874695108526,0.00216091884863527,0.00104468673777131,,
20,0.3,0.2,6.09593114507297E-09,8.46657105383665E-11,1.03585910661168,0.401280149295779,0.00258964776652919,0.00100320037323945,,
20,0.3,0.25,7.53583617735798E-09,8.46657105383665E-11,1.16668504030294,0.402300123272004,0.00291671260075735,0.00100575030818001,,
